frequency,word,skip1,skip2
2549,report,nn1-vvb,989
2549,pleasant,aj0,1053
2549,one_another,pnx,924
2549,instruments,nn2,768
2548,sit,vvb,991
2547,realised,vvd,717
2547,occasional,aj0,1210
2547,commission,nn1,700
2545,universe,nn1,469
2544,trust,nn0,608
2544,promote,vvi,1038
2544,managed,vvn,1233
2544,cut,vvd,1156
2544,castle,nn1,523
2543,unity,nn1,671
2543,pressures,nn2,953
2542,suffering,vvg,1139
2542,related,vvd-vvn,979
2541,newcastle,np0,504
2541,middlesbrough,nn1-np0,99
2541,county,np0,594
2540,protest,nn1,813
2540,employed,vvn,1072
2539,waves,nn2,755
2539,hoped,vvd,1024
2539,ah,itj,648
2538,surprisingly,av0,1278
2538,answers,nn2,1041
2538,0,crd,434
2537,clock,nn1,880
2535,puts,vvz,1154
2533,relatives,nn2,834
2530,excitement,nn1,1032
2530,acceptance,nn1,1020
2529,experiment,nn1,723
2528,samples,nn2,561
2528,replacement,nn1,976
2528,fixed,aj0,885
2528,defeat,nn1,671
2527,operate,vvi,1117
2525,fight,nn1,945
2524,buyer,nn1,417
2523,put,vvb,1216
2523,instrument,nn1,863
2522,circuit,nn1,658
2521,winning,vvg,818
2521,committed,vvn,1111
2519,west,nn1-np0,807
2519,consists,vvz,966
2518,mere,aj0,1032
2517,writes,vvz,910
2516,survive,vvi,1159
2515,commonly,av0,859
2514,lucy,np0,214
2511,carry,vvb,1164
2509,boards,nn2,789
2508,kent,np0,686
2508,argue,vvi,1057
2506,knife,nn1,777
2505,begin,vvb,1137
2504,proof,nn1,1074
2502,boss,nn1,650
2501,mind,nn1-vvb,987
2501,dressed,vvn,917
2501,cycle,nn1,818
2501,alexander,np0,598
2500,certificate,nn1,575
2500,acquisition,nn1,738
2497,reaching,vvg,1222
2497,acts,nn2,853
2496,summit,nn1,482
2496,realise,vvi,1015
2496,flat,nn1,773
2496,committees,nn2,600
2495,unemployed,aj0,627
2494,respond,vvi,1136
2494,expertise,nn1,962
2494,controls,nn2,721
2493,stronger,ajc,1260
2493,grateful,aj0,948
2492,nights,nn2,948
2492,35,crd,977
2487,offer,vvb,1085
2487,burden,nn1,997
2487,adding,vvg,1243
2486,radical,aj0,796
2486,meeting,vvg,1202
2485,sufficiently,av0,1146
2484,turnover,nn1,536
2484,proved,vvd-vvn,1151
2484,created,vvd-vvn,1078
2483,votes,nn2,403
2483,universities,nn2,608
2482,insisted,vvd,936
2482,buying,vvg,1064
2481,encouraged,vvn,1135
2480,memories,nn2,1027
2479,continuous,aj0,1023
2478,rise,vvi,1109
2478,consciousness,nn1,696
2477,millions,nn2,994
2476,recognise,vvi,1011
2476,opening,nn1,1062
2476,la,np0,651
2476,discover,vvi,1165
2476,authors,nn2,729
2474,penalty,nn1,556
2473,tenant,nn1,271
2473,helen,np0,443
2473,flesh,nn1,791
2470,spending,vvg,1059
2467,reforms,nn2,526
2466,jean,np0,578
2465,warning,nn1,1105
2465,ships,nn2,681
2465,given,aj0-vvn,1233
2465,anna,np0,319
2464,live,aj0,896
2463,ahead_of,prp,1096
2462,concerned,aj0-vvn,1103
2459,on_behalf_of,prp,1031
2458,variations,nn2,824
2458,nhs,np0,321
2458,expressed,vvd-vvn,1030
2458,dozen,crd,1119
2457,solutions,nn2,842
2457,channel,nn1,814
2455,meet,vvb,1217
2455,maximum,aj0,943
2454,love,nn1-vvb,818
2451,minute,aj0-nn1,919
2451,francis,np0,599
2449,softly,av0,526
2449,play,vvb,1006
2449,pitch,nn1,669
2449,luck,nn1,962
2446,injuries,nn2,638
2445,cattle,nn2,564
2445,anxiety,nn1,890
2444,western,np0,790
2444,send,vvb,964
2443,losing,vvg,1158
2443,knees,nn2,792
2442,linguistic,aj0,310
2440,spoken,vvn,1033
2438,mark,nn1,1150
2437,qualities,nn2,942
2436,closed,vvn,1173
2434,sharply,av0,1021
2434,sensible,aj0,1142
2434,dad,nn1,461
2434,changed,vvd-vvn,1251
2433,victoria,np0,706
2433,escape,vvi,1136
2430,decades,nn2,971
2424,ultimate,aj0,1095
2421,n,zz0,486
2420,even_when,cjs,1230
2419,andy,np0,412
2418,limits,nn2,1051
2416,discovered,vvd,1115
2415,judicial,aj0,419
2415,assumptions,nn2,674
2414,regulation,nn1,631
2413,prince,np0,583
2412,1968,crd,763
2411,surgery,nn1,568
2411,shadow,nn1,956
2410,platform,nn1,881
2408,managed,vvd,1020
2408,gift,nn1,932
2408,dear,aj0,705
2407,desperate,aj0,1011
2407,choose,vvb,947
2405,stream,nn1,1002
2405,completion,nn1,798
2404,passed,vvd,984
2404,dna,nn1,120
2403,referred,vvn,949
2403,consequently,av0,931
2402,laid,vvd-vvn,1239
2402,gordon,np0,648
2402,enjoy,vvb,1066
2400,explained,vvn,1053
2399,nick,np0,442
2397,leather,nn1,802
2396,understanding,nn1-vvg,968
2393,trend,nn1,917
2393,etc.,av0,728
2393,causes,nn2,878
2392,wheel,nn1,805
2392,performed,vvn,840
2392,1960s,crd,597
2389,cottage,nn1,581
2388,represent,vvi,1071
2386,mountains,nn2,714
2386,believed,vvd-vvn,1083
2384,state,nn1-vvb,795
2383,pride,nn1,1045
2381,assume,vvi,1093
2380,stupid,aj0,773
2379,roger,np0,737
2379,explains,vvz,1018
2379,deaths,nn2,702
2378,drivers,nn2,663
2376,layer,nn1,694
2376,islands,nn2,593
2376,durham,np0,361
2374,nicholas,np0,555
2371,sophisticated,aj0,1121
2371,possibilities,nn2,1073
2371,joined,vvn,1208
2371,anybody,pni,851
2370,vulnerable,aj0,1073
2368,laid,vvn,1229
2368,creative,aj0,763
2368,beliefs,nn2,620
2367,hear,vvb,1026
2367,charged,vvn,864
2366,shirt,nn1,708
2364,mission,nn1,822
2364,host,nn1,1009
2362,dance,nn1,673
2360,san,np0,629
2359,pacific,np0,477
2358,shouted,vvd,615
2358,matthew,np0,436
2357,voices,nn2,915
2356,holes,nn2,727
2355,recognised,vvn,974
2355,raw,aj0,1025
2355,passengers,nn2,639
2355,notably,av0,927
2353,watch,nn1,854
2353,calling,vvg,1185
2352,300,crd,985
2350,related,vvn,842
2349,needs,nn2-vvz,1071
2348,senior,aj0-nn1,859
2348,purely,av0,1083
2347,90,crd,973
2345,500,crd,1000
2344,j,np0,448
2344,dust,nn1,889
2342,bid,nn1,627
2341,picked,vvd,769
2341,percentage,nn1,780
2341,camera,nn1,689
2339,integration,nn1,637
2339,edition,nn1,827
2337,texts,nn2,449
2337,hers,pnp,592
2336,multiple,aj0,865
2335,smoke,nn1,778
2335,rising,vvg,1159
2335,marketing,nn1,653
2334,researchers,nn2,597
2334,produces,vvz,966
2333,indicate,vvi,948
2333,breaking,vvg,1258
2332,study,vvi,993
2332,extend,vvi,1148
2331,lawyers,nn2,693
2330,honest,aj0,1038
2329,runs,vvz,1171
2328,making,nn1-vvg,1121
2327,happening,vvg,1076
2327,causing,vvg,1053
2326,steel,nn1,836
2326,conclusions,nn2,918
2326,complete,vvi,1115
2325,taxation,nn1,493
2325,pulled,vvd-vvn,834
2325,fans,nn2,442
2321,matter,vvi,1004
2321,illegal,aj0,760
2321,frequent,aj0,1094
2319,gallery,nn1,547
2318,potentially,av0,1053
2318,informal,aj0,799
2317,psychology,nn1,436
2317,mine,pnp,926
2316,recommendations,nn2,736
2315,equation,nn1,362
2314,undoubtedly,av0,1069
2314,reflect,vvi,1074
2314,peak,nn1,916
2313,wear,vvi,958
2311,versions,nn2,767
2309,solicitors,nn2,420
2309,assumed,vvn,985
2308,improvements,nn2,883
2306,contain,vvi,1096
2306,birthday,nn1,863
2305,listen,vvi,1016
2304,hills,nn2,729
2303,intense,aj0,1103
2302,perform,vvi,1045
2301,near,av0,1162
2301,change,nn1-vvb,1100
2300,marketing,nn1-vvg,662
2299,yard,nn1,704
2299,whispered,vvd,450
2299,dirty,aj0,933
2299,compared,vvd-vvn,864
2299,apply,vvb,851
2298,material,aj0-nn1,814
2297,topic,nn1,794
2297,grammar,nn1,423
2293,states,nn2-vvz,604
2293,pink,aj0,760
2293,colleges,nn2,487
2293,caused,vvd-vvn,1091
2293,announcement,nn1,781
2288,smell,nn1,769
2288,score,nn1,690
2288,experimental,aj0,625
2287,vat,nn1,441
2286,outer,aj0,828
2285,tail,nn1,684
2284,refused,vvd-vvn,995
2283,attempting,vvg,1122
2282,tennis,nn1,529
2282,roots,nn2,939
2282,need,nn1-vvb,1144
2282,coach,nn1,563
2281,links,nn2,927
2281,far,aj0,929
2280,described,vvd,986
2280,alice,np0,308
2278,good,np0,822
2277,laura,np0,256
2276,invited,vvn,1145
2276,ill,aj0-av0,884
2275,flexible,aj0,930
2274,once_more,av0,902
2274,indicates,vvz,896
2273,professionals,nn2,774
2271,form,nn1-vvb,1042
2270,staying,vvg,993
2270,deep,aj0-av0,1068
2270,coalition,nn1,327
2269,present,vvi,1210
2269,joy,nn1,891
2268,rang,vvd,678
2267,mrs.,np0,177
2266,formed,vvd-vvn,1070
2265,victorian,aj0,764
2265,douglas,np0,568
2265,destruction,nn1,887
2264,wings,nn2,745
2264,suffered,vvd,987
2263,inadequate,aj0,1040
2263,extraordinary,aj0,929
2262,discipline,nn1,770
2261,underlying,aj0,741
2261,lloyd,np0,510
2261,last,vvi,1189
2260,hearing,nn1,641
2260,considerations,nn2,867
2259,rent,nn1,546
2259,acute,aj0,755
2258,barely,av0,977
2257,evolution,nn1,568
2256,pointed,vvd,979
2256,judgement,nn1,940
2256,cake,nn1,657
2256,assess,vvi,913
2254,personally,av0,1094
2253,interaction,nn1,536
2252,transition,nn1,740
2251,promise,nn1,1001
2251,de,unc,678
2248,boots,nn2,709
2247,fill,vvi,1191
2246,rational,aj0,635
2246,glanced,vvd,417
2246,dublin,np0,476
2245,sea,np0,684
2245,babies,nn2,666
2244,launched,vvn,909
2243,machinery,nn1,819
2242,flew,vvd,755
2242,exist,vvb,937
2241,overseas,aj0,686
2240,head,aj0-nn1,973
2239,caught,vvd,782
2237,bone,nn1,752
2236,warned,vvd,805
2235,quantity,nn1,842
2235,closer,av0,1045
2235,boundaries,nn2,805
2234,sounds,nn2,743
2234,hold,nn1,1022
2234,bush,np0,320
2233,on_top_of,prp,1077
2232,operating,nn1-vvg,836
2232,lake,nn1,551
2232,forward,aj0-av0,970
2232,composition,nn1,733
2231,receive,vvb,963
2231,m,zz0,472
2231,accordingly,av0,936
2230,modest,aj0,1074
2230,marry,vvi,634
2230,anthony,np0,668
2227,grand,np0,581
2226,tends,vvz,915
2226,holds,vvz,1083
2226,consumers,nn2,591
2225,qualifications,nn2,619
2225,instruction,nn1,761
2225,cheap,aj0,1025
2224,tongue,nn1,796
2223,outside,aj0,1059
2221,lived,vvd-vvn,1028
2221,jimmy,np0,426
2221,helping,vvg,1154
2221,guest,nn1,816
2221,amounts,nn2,868
2220,cut,nn1,976
2219,meals,nn2,715
2219,closer,ajc,1213
2219,bare,aj0,923
2219,accompanied,vvn,1165
2213,comfort,nn1,1023
2213,bits,nn2,876
2212,seemed,vvd-vvn,934
2212,mentioned,vvd-vvn,1061
2212,bought,vvd,964
2212,australian,aj0,704
2211,mortality,nn1,312
2211,hoped,vvn,1103
2210,revealed,vvn,1034
2210,paused,vvd,464
2210,disk,nn1,218
2210,depend,vvi,1009
2209,present,nn1,1079
2209,lane,np0,589
2207,logical,aj0,837
2207,helped,vvd-vvn,1145
2207,definitely,av0,989
2206,spiritual,aj0,628
2206,sounded,vvd,684
2206,raised,vvd,805
2205,45,crd,902
2203,ends,nn2,1013
2202,managed,vvd-vvn,1126
2202,formula,nn1,785
2201,offences,nn2,443
2200,publicity,nn1,913
2199,logic,nn1,871
2198,draft,nn1,578
2197,inches,nn2,797
2197,generous,aj0,1076
2196,regarding,prp,910
2196,norman,np0,624
2196,drawings,nn2,494
2195,wholly,av0,935
2195,help,vvb,1129
2195,catalogue,nn1,597
2194,sets,nn2,939
2194,river,np0,659
2193,carbon,nn1,440
2193,broken,aj0,960
2192,transaction,nn1,432
2192,approaches,nn2,710
2191,salt,nn1,648
2191,fun,aj0-nn1,882
2190,observed,vvn,818
2190,bands,nn2,612
2189,fears,nn2,946
2189,eleven,crd,973
2189,christmas,nn1,513
2189,bath,nn1,714
2186,secure,vvi,902
2186,liable,aj0,658
2184,squad,nn1,431
2184,ceiling,nn1,804
2184,asleep,aj0,753
2181,trying,aj0-vvg,701
2181,poem,nn1,432
2181,planned,vvn,1132
2179,medicine,nn1,699
2179,indication,nn1,1071
2179,final,aj0-nn1,512
2178,wide,aj0-av0,1014
2178,resignation,nn1,544
2178,hit,vvn,855
2177,owen,np0,365
2176,reliable,aj0,1005
2176,guidelines,nn2,761
2175,chamber,nn1,664
2174,secret,aj0-nn1,986
2173,since,av0,1199
2173,airport,nn1,624
2172,mystery,nn1,902
2171,sold,vvd-vvn,922
2170,essex,np0,515
2168,f,zz0,534
2166,linked,vvn,1051
2166,entered,vvn,955
2165,pull,vvi,1024
2163,participants,nn2,727
2162,assist,vvi,942
2160,egg,nn1,593
2158,reception,nn1,906
2157,valid,aj0,849
2157,phenomenon,nn1,824
2157,identification,nn1,816
2156,poet,nn1,548
2156,faced,vvn,1146
2156,bitter,aj0,955
2156,benefit,vvi,1011
2154,fate,nn1,1020
2152,shrugged,vvd,425
2152,mutual,aj0,967
2152,justice,np0,500
2151,gulf,nn1-np0,350
2151,adds,vvz,999
2150,filled,vvd-vvn,994
2149,return,vvb,1038
2148,mention,vvi,1107
2148,egypt,np0,470
2148,divisions,nn2,802
2147,sectors,nn2,606
2147,rachel,np0,203
2146,obligation,nn1,690
2145,lawyer,nn1,632
2143,silly,aj0,766
2143,g,zz0,502
2143,arranged,vvn,1099
2142,up_to,av0,431
2142,ethnic,aj0,529
2139,complaints,nn2,815
2139,accepted,vvd-vvn,1114
2138,smiling,vvg,588
2138,blind,aj0,952
2137,tickets,nn2,623
2136,like,aj0,1081
2136,concentrate,vvi,1179
2136,boxes,nn2,894
2135,oliver,np0,433
2135,learned,vvn,984
2134,pretty,aj0-av0,855
2134,occupation,nn1,775
2134,flying,vvg,789
2133,stand,vvb,1121
2132,longer,av0,1121
2132,conservatives,nn2,405
2131,devices,nn2,846
2131,charlie,np0,360
2131,angle,nn1,762
2130,distinctive,aj0,847
2129,hotels,nn2,605
2129,contain,vvb,871
2129,c.,np0,644
2129,arrested,vvn,584
2129,aims,nn2,796
2128,sixth,ord,851
2128,photograph,nn1,807
2128,laughter,nn1,701
2128,identical,aj0,899
2127,palace,np0,512
2127,colin,np0,569
2127,close,vvi,1026
2127,close,vvb,1093
2127,bones,nn2,765
2126,uncertainty,nn1,848
2126,eating,vvg,876
2125,variables,nn2,338
2125,terry,np0,496
2125,california,np0,713
2124,palace,nn1,587
2123,form,vvb,1010
2122,concerns,nn2,910
2121,good,aj0-av0,1114
2120,sheets,nn2,875
2120,providing,cjs,1106
2120,growing,vvg,1080
2118,tool,nn1,754
2118,red,aj0-nn1,879
2116,serving,vvg,994
2116,bars,nn2,786
2115,curious,aj0,987
2115,bomb,nn1,531
2114,revolutionary,aj0,617
2114,proposed,vvn,842
2114,occur,vvb,743
2113,passion,nn1,821
2113,extended,vvn,1066
2111,nowhere,av0,1070
2110,moral,aj0-nn1,649
2109,agricultural,aj0,566
2107,jury,nn0,451
2107,cigarette,nn1,571
2107,centre,nn1-np0,563
2106,des,np0,525
2104,amount,nn1-vvb,220
2103,rugby,nn1,310
2103,hero,nn1,701
2102,van,np0,590
2100,treasury,nn1,531
2100,libraries,nn2,443
2099,express,vvi,1005
2097,profile,nn1,921
2097,mail,nn1,696
2096,persuade,vvi,1074
2096,listen,vvb,784
2095,albert,np0,580
2094,substance,nn1,862
2094,lift,nn1,628
2094,glasses,nn2,694
2094,filled,vvn,1151
2092,cuts,nn2,699
2091,hit,vvd-vvn,834
2089,specialist,aj0,767
2089,produce,vvb,931
2089,depending_on,prp,1029
2089,bishop,nn1,396
2088,related,aj0,781
2088,moving,aj0-vvg,1153
2087,y,zz0,423
2087,leaves,vvz,1139
2087,initial,aj0-nn1,925
2086,suggesting,vvg,1062
2086,preparing,vvg,1101
2086,developing,vvg,1041
2085,namely,av0,759
2085,louis,np0,547
2084,confirmed,vvd,897
2083,satisfactory,aj0,992
2082,lie,vvi,1073
2080,marginal,aj0,532
2080,lists,nn2,794
2080,jewish,aj0,471
2079,promised,vvd,903
2078,mass,aj0-nn1,738
2077,stepped,vvd,695
2077,chemicals,nn2,550
2076,right,itj,614
2075,typically,av0,817
2075,handle,vvi,1030
2074,sound,aj0-nn1,985
2074,shot,vvn,708
2074,generations,nn2,908
2073,kevin,np0,437
2073,connections,nn2,834
2072,observations,nn2,684
2072,electoral,aj0,369
2072,bathroom,nn1,587
2071,trials,nn2,674
2071,transactions,nn2,481
2071,era,nn1,856
2070,mp,nn1,384
2070,calls,vvz,1031
2069,middle,np0,486
2069,consultation,nn1,684
2069,beat,vvd,690
2068,gastric,aj0,66
2067,exact,aj0,1064
2066,fast,aj0-av0,1012
2066,cm,nn0,198
2065,favourite,aj0-nn1,895
2065,conversion,nn1,726
2064,organic,aj0,520
2064,judges,nn2,553
2064,ban,nn1,516
2063,silver,aj0-nn1,843
2062,project,nn1-vvb,654
2062,holidays,nn2,804
2061,known,aj0,950
2061,federation,nn0,542
2061,classroom,nn1,380
2060,presidential,aj0,301
2060,novel,nn1,457
2060,males,nn2,402
2059,directions,nn2,992
2058,unexpected,aj0,1041
2057,investigate,vvi,878
2057,electrical,aj0,667
2055,landlord,nn1,381
2054,stability,nn1,796
2054,roughly,av0,1014
2054,involved,aj0,513
2053,travel,vvi,1027
2052,transferred,vvn,859
2052,sole,aj0,973
2052,departure,nn1,988
2051,diana,np0,243
2051,desirable,aj0,953
2051,1967,crd,689
2050,revealed,vvd-vvn,961
2050,prepare,vvi,1042
2049,sorts,nn2,1006
2049,sheffield,np0,516
2049,noticed,vvd,779
2049,fabric,nn1,615
2048,talent,nn1,780
2048,sessions,nn2,782
2048,errors,nn2,614
2048,buy,vvb,865
2047,keeps,vvz,1056
2047,by_now,av0,948
2046,refused,vvd,943
2046,occurred,vvn,911
2046,admission,nn1,755
2045,punishment,nn1,679
2045,habit,nn1,961
2044,rivers,nn2,627
2044,concentrations,nn2,240
2043,automatic,aj0,910
2042,urgent,aj0,1037
2039,priest,nn1,526
2039,continuing,vvg,1110
2038,receiving,vvg,1000
2037,poland,np0,485
2036,dealt,vvn,946
2036,cheese,nn1,572
2034,turns,vvz,982
2034,arrived,vvn,1045
2033,registration,nn1,568
2033,maria,np0,385
2032,trends,nn2,700
2032,facility,nn1,786
2032,enables,vvz,882
2031,wanting,vvg,992
2031,removal,nn1,812
2031,maggie,np0,182
2030,force,nn0,592
2030,controversial,aj0,825
2029,statistical,aj0,529
2029,mine,nn1,815
2029,fat,aj0-nn1,664
2028,paragraph,nn1,514
2028,lessons,nn2,884
2027,depression,nn1,714
2027,alone,av0,1120
2026,sciences,nn2,467
2026,scenes,nn2,824
2026,awful,aj0,815
2025,processing,nn1-vvg,557
2025,left,nn0,799
2024,perception,nn1,698
2024,opera,nn1,497
2024,black,aj0-nn1,894
2023,a_great_deal,pni,967
2022,historic,aj0,745
2021,sympathy,nn1,918
2021,pulling,vvg,886
2020,trained,vvn,1004
2019,pregnant,aj0,659
2019,easier,av0,1129
2018,sought,vvn,973
2017,objective,nn1,756
2016,discussed,vvd-vvn,852
2016,carried,vvd,1043
2015,marks,nn2,755
2015,marked,vvn,1035
2015,dropped,vvd-vvn,974
2015,cost,vvi,887
2014,album,nn1,257
2013,gold,aj0-nn1,842
2012,determined,aj0-vvn,997
2012,confirmed,vvn,941
2012,alternative,nn1,1036
2010,humans,nn2,509
2010,considering,vvg,1040
2009,pack,nn1,717
2009,dreams,nn2,738
2008,everyday,aj0,884
2008,effectiveness,nn1,666
2007,increasing,aj0,927
2006,points,nn2-vvz,958
2006,foods,nn2,415
2006,delay,nn1,886
2006,dave,np0,410
2006,conviction,nn1,858
2005,formally,av0,884
2004,westminster,np0,649
2004,hope,vvi,1052
2003,run,vvb,1083
2002,lawrence,np0,496
2002,charter,nn1,568
1999,visitor,nn1,791
1999,timber,nn1,488
1999,cutting,vvg,1059
1998,sending,vvg,1025
1997,mass,aj0,701
1996,sick,aj0,858
1996,nurses,nn2,427
1994,leaned,vvd,459
1993,treat,vvi,988
1993,mps,nn2,363
1992,reactions,nn2,746
1992,daughters,nn2,610
1990,taught,vvn,837
1989,prayer,nn1,555
1989,firm,aj0,1055
1989,davies,np0,548
1988,measured,vvn,671
1987,preference,nn1,846
1987,attract,vvi,1043
1986,state,nn1-np0,463
1986,pupil,nn1,471
1986,institution,nn1-np0,81
1986,exclusive,aj0,925
1986,declaration,nn1,597
1985,ulster,np0,253
1985,tower,nn1,634
1985,thoroughly,av0,1056
1985,addition,nn1,915
1983,suffered,vvn,975
1981,secret,aj0,788
1981,pairs,nn2,722
1981,clever,aj0,900
1980,noticed,vvn,928
1979,shopping,nn1,746
1978,missing,vvg,975
1977,silk,nn1,626
1977,reluctant,aj0,1055
1977,key,nn1,691
1976,superb,aj0,653
1976,stop,vvb,892
1976,o,zz0,629
1975,uncertain,aj0,1056
1975,stewart,np0,460
1975,sound,vvi,892
1975,graphics,nn0,353
1974,offered,vvd,997
1974,cotton,nn1,655
1973,issued,vvd-vvn,742
1972,reducing,vvg,911
1972,helped,vvd,1030
1970,shift,nn1,829
1970,forest,np0,461
1970,developing,aj0-vvg,866
1969,withdrawal,nn1,676
1969,steady,aj0,1051
1969,glance,nn1,691
1968,risks,nn2,783
1968,naked,aj0,727
1968,adult,nn1,685
1967,elected,vvn,520
1966,mill,nn1,392
1966,ideology,nn1,419
1966,experienced,vvn,987
1966,1969,crd,689
1965,chapters,nn2,611
1964,miss,vvi,907
1964,chancellor,nn1,364
1964,bishop,np0,378
1964,32,crd,811
1963,warmth,nn1,774
1963,teach,vvi,843
1963,iran,np0,254
1962,strain,nn1,864
1962,practitioners,nn2,458
1961,wanted,vvn,898
1961,strict,aj0,992
1961,m.,np0,510
1961,diplomatic,aj0,455
1960,sighed,vvd,407
1958,argues,vvz,652
1957,stated,vvd-vvn,800
1957,in_accordance_with,prp,637
1956,ordered,vvn,882
1956,hardware,nn1,454
1955,lesson,nn1,874
1955,institutional,aj0,564
1955,hugh,np0,509
1955,admitted,vvd,667
1954,publications,nn2,647
1954,equivalent,nn1,1017
1954,billy,np0,331
1953,wherever,avq,1144
1953,titles,nn2,654
1953,pointing,vvg,1075
1953,mechanisms,nn2,564
1953,magnificent,aj0,773
1952,gene,nn1,163
1950,traditionally,av0,963
1950,still,aj0-av0,1098
1950,in_response_to,prp,915
1950,genes,nn2,207
1950,attacks,nn2,691
1949,suffer,vvi,1066
1949,setting,nn1,897
1949,horror,nn1,834
1949,grant,np0,399
1949,aids,nn1,347
1948,r.,np0,518
1947,no-one,pni,592
1946,zone,nn1,574
1946,storm,nn1,776
1946,speak,vvb,984
1946,province,nn1,535
1946,discourse,nn1,263
1946,and/or,cjc,688
1945,minimum,aj0,708
1945,christopher,np0,626
1944,representing,vvg,933
1944,blue,aj0-nn1,878
1942,styles,nn2,690
1941,directed,vvn,999
1941,associations,nn2,748
1940,swindon,np0,203
1940,return,nn1-vvb,955
1939,trousers,nn2,667
1939,hopes,nn2,910
1938,intended,vvd-vvn,1047
1938,dollar,nn1,439
1937,petrol,nn1,617
1937,anniversary,nn1,671
1937,allowance,nn1,559
1934,scientist,nn1,473
1932,gross,aj0,706
1932,dates,nn2,815
1931,wright,np0,458
1931,note,vvb,623
1931,kelly,np0,353
1930,stay,vvb,929
1929,entered,vvd,883
1928,lived,vvn,981
1927,move,vvb,984
1926,summary,nn1,678
1926,convenient,aj0,985
1925,wildlife,nn1,424
1925,maintained,vvn,986
1925,earth,nn1-np0,413
1924,retail,aj0,624
1924,posts,nn2,727
1924,b,np0,494
1923,represent,vvb,892
1923,muscles,nn2,581
1923,drawing,vvg,1055
1923,discrimination,nn1,505
1922,though,av0,763
1921,lightly,av0,765
1920,duke,nn1,371
1920,charged,vvd-vvn,845
1919,estates,nn2,559
1917,waters,nn2,730
1916,eighteenth,ord,487
1916,cut,vvd-vvn,988
1916,arising,vvg,738
1914,setting,nn1-vvg,1020
1914,pushed,vvd,591
1914,implies,vvz,709
1914,germans,nn2,499
1913,medieval,aj0,510
1913,current,aj0-nn1,563
1912,harm,nn1,780
1911,curve,nn1,479
1911,average,nn1,759
1908,corridor,nn1,579
1907,securities,nn2,305
1907,marx,np0,226
1906,honour,nn1,830
1906,except_for,prp,1039
1906,emily,np0,169
1905,wondering,vvg,753
1905,files,nn2,457
1903,reflection,nn1,1025
1903,fly,vvi,669
1903,bulk,nn1,952
1902,white,aj0-nn1,817
1902,plan,nn1-vvb,805
1902,magistrates,nn2,344
1902,controversy,nn1,771
1902,conducted,vvn,902
1901,awards,nn2,522
1900,winners,nn2,559
1900,dropped,vvn,1021
1898,helps,vvz,973
1897,inside,nn1,878
1896,stores,nn2,709
1895,handed,vvd,763
1895,calls,nn2,825
1894,restoration,nn1,583
1894,mortgage,nn1,389
1894,biological,aj0,473
1894,accept,vvb,906
1893,keys,nn2,590
1893,included,vvd,949
1893,functional,aj0,557
1893,fred,np0,449
1892,voters,nn2,332
1892,concluded,vvd,912
1891,sheer,aj0,983
1891,russell,np0,558
1891,mathematics,nn1,385
1891,claimed,vvn,905
1891,beaten,vvn,712
1889,weapon,nn1,727
1888,spend,vvb,928
1888,moore,np0,484
1887,susan,np0,391
1887,imperial,aj0,480
1887,clare,np0,289
1887,carpet,nn1,641
1886,friendship,nn1,774
1885,supplied,vvn,866
1885,strictly,av0,1090
1885,load,nn1,741
1885,democrats,nn2,281
1883,knee,nn1,629
1883,examined,vvn,778
1883,collapse,nn1,744
1881,entering,vvg,1058
1881,business,nn1-np0,529
1880,working-class,aj0,331
1880,settle,vvi,1018
1879,slipped,vvd,696
1879,messages,nn2,766
1878,doubts,nn2,958
1878,approved,vvn,676
1875,suggestions,nn2,988
1875,pushing,vvg,955
1875,mechanical,aj0,746
1875,governor,nn1,458
